timestamp,task,checkpoint,from_start,from_last
1662098656202967506,camera_fusion_front_6mm,end,84091356,36623
1662098656203001034,camera_fusion_front_6mm,start,0,0
1662098656203734638,camera_fusion_front_12mm,gpu_start,43738190,43738190
1662098656221813837,camera_fusion_front_12mm,gpu_end,61817389,18079199
1662098656221834025,camera_fusion_front_12mm,end,61837577,20188
1662098656221856248,camera_fusion_front_12mm,start,0,0
1662098656222464835,camera_fusion_front_6mm,gpu_start,19463801,19463801
1662098656245865678,camera_fusion_front_6mm,gpu_end,42864644,23400843
1662098656245888849,camera_fusion_front_6mm,end,42887815,23171
1662098656247106269,camera_fusion_front_12mm,gpu_start,25250021,25250021
1662098656258767513,camera_fusion_front_6mm,start,0,0
1662098656285901262,camera_fusion_front_12mm,gpu_end,64045014,38794993
1662098656285920617,camera_fusion_front_12mm,end,64064369,19355
1662098656285943178,camera_fusion_front_12mm,start,0,0
1662098656288649601,camera_fusion_front_6mm,gpu_start,29882088,29882088
1662098656321814001,camera_fusion_front_6mm,gpu_end,63046488,33164400
1662098656321834485,camera_fusion_front_6mm,end,63066972,20484
1662098656323928538,camera_fusion_front_12mm,gpu_start,37985360,37985360
1662098656355420250,camera_fusion_front_6mm,start,0,0
1662098656366319074,camera_fusion_front_12mm,gpu_end,80375896,42390536
1662098656366342342,camera_fusion_front_12mm,end,80399164,23268
1662098656366366520,camera_fusion_front_12mm,start,0,0
1662098656368652131,camera_fusion_front_6mm,gpu_start,13231881,13231881
1662098656417739707,camera_fusion_front_6mm,gpu_end,62319457,49087576
1662098656417762889,camera_fusion_front_6mm,end,62342639,23182
1662098656418631358,camera_fusion_front_12mm,gpu_start,52264838,52264838
1662098656426951013,camera_fusion_front_6mm,start,0,0
1662098656443216431,camera_fusion_front_12mm,gpu_end,76849911,24585073
1662098656443238258,camera_fusion_front_12mm,end,76871738,21827
1662098656443259561,camera_fusion_front_12mm,start,0,0
1662098656444390991,camera_fusion_front_6mm,gpu_start,17439978,17439978
1662098656466868051,camera_fusion_front_6mm,gpu_end,39917038,22477060
1662098656466891710,camera_fusion_front_6mm,end,39940697,23659
1662098656467573167,camera_fusion_front_12mm,gpu_start,24313606,24313606
1662098656490182556,camera_fusion_front_12mm,gpu_end,46922995,22609389
1662098656490206300,camera_fusion_front_12mm,end,46946739,23744
1662098656493695813,camera_fusion_front_6mm,start,0,0
1662098656495454490,camera_fusion_front_6mm,gpu_start,1758677,1758677
1662098656497146725,camera_fusion_front_12mm,start,0,0
1662098656533989725,camera_fusion_front_6mm,gpu_end,40293912,38535235
1662098656534015602,camera_fusion_front_6mm,end,40319789,25877
1662098656534748867,camera_fusion_front_12mm,gpu_start,37602142,37602142
1662098656566942121,camera_fusion_front_6mm,start,0,0
1662098656568009638,camera_fusion_front_12mm,gpu_end,70862913,33260771
1662098656568030590,camera_fusion_front_12mm,end,70883865,20952
1662098656569458771,camera_fusion_front_6mm,gpu_start,2516650,2516650
1662098656573408479,camera_fusion_front_12mm,start,0,0
1662098656612021327,camera_fusion_front_6mm,gpu_end,45079206,42562556
1662098656612042834,camera_fusion_front_6mm,end,45100713,21507
