,ts_start,ts_end,type,component,execution_time,ts_cam,ts_lidar,ts_radar,ts_TL,ts_lane,lat_cam,lat_lidar,lat_radar,lat_TL,lat_lane,is_finish,info
86,1656595594456791986,1656595594507032279,Timing,FusionCameraDetectionComponent::OnReceiveImage,50240293,1656595594479967326,0,0,0,0,27064953,1656595594507032279,1656595594507032279,1656595594507032279,1656595594507032279,1,0
87,1656595594479967981,1656595594528828062,Timing,FusionCameraDetectionComponent::OnReceiveImage,48860081,1656595594479967326,0,0,0,0,48860736,1656595594528828062,1656595594528828062,1656595594528828062,1656595594528828062,1,0
88,1656595594537208094,1656595594576528487,Timing,FusionCameraDetectionComponent::OnReceiveImage,39320393,1656595594542213054,0,0,0,0,34315433,1656595594576528487,1656595594576528487,1656595594576528487,1656595594576528487,1,0
89,1656595594542214170,1656595594605840579,Timing,FusionCameraDetectionComponent::OnReceiveImage,63626409,1656595594591514765,0,0,0,0,14325814,1656595594605840579,1656595594605840579,1656595594605840579,1656595594605840579,1,0
90,1656595594591519116,1656595594629024424,Timing,FusionCameraDetectionComponent::OnReceiveImage,37505308,1656595594605889813,0,0,0,0,23134611,1656595594629024424,1656595594629024424,1656595594629024424,1656595594629024424,1,0
91,1656595594605891804,1656595594645856663,Timing,FusionCameraDetectionComponent::OnReceiveImage,39964859,1656595594605889813,0,0,0,0,39966850,1656595594645856663,1656595594645856663,1656595594645856663,1656595594645856663,1,0
92,1656595594672686300,1656595594710427749,Timing,FusionCameraDetectionComponent::OnReceiveImage,37741449,1656595594675118644,0,0,0,0,35309105,1656595594710427749,1656595594710427749,1656595594710427749,1656595594710427749,1,0
93,1656595594675120536,1656595594729224349,Timing,FusionCameraDetectionComponent::OnReceiveImage,54103813,1656595594675118644,0,0,0,0,54105705,1656595594729224349,1656595594729224349,1656595594729224349,1656595594729224349,1,0
94,1656595594791934987,1656595594827815885,Timing,FusionCameraDetectionComponent::OnReceiveImage,35880898,1656595594796018205,0,0,0,0,31797680,1656595594827815885,1656595594827815885,1656595594827815885,1656595594827815885,1,0
95,1656595594796020369,1656595594873139330,Timing,FusionCameraDetectionComponent::OnReceiveImage,77118961,1656595594827853846,0,0,0,0,45285484,1656595594873139330,1656595594873139330,1656595594873139330,1656595594873139330,1,0
96,1656595594827854557,1656595594896867586,Timing,FusionCameraDetectionComponent::OnReceiveImage,69013029,1656595594873178845,0,0,0,0,23688741,1656595594896867586,1656595594896867586,1656595594896867586,1656595594896867586,1,0
97,1656595594873179505,1656595594944227682,Timing,FusionCameraDetectionComponent::OnReceiveImage,71048177,1656595594929108810,0,0,0,0,15118872,1656595594944227682,1656595594944227682,1656595594944227682,1656595594944227682,1,0
98,1656595594929110367,1656595594974593006,Timing,FusionCameraDetectionComponent::OnReceiveImage,45482639,1656595594944262199,0,0,0,0,30330807,1656595594974593006,1656595594974593006,1656595594974593006,1656595594974593006,1,0
99,1656595594944262974,1656595595018774095,Timing,FusionCameraDetectionComponent::OnReceiveImage,74511121,1656595594944262199,0,0,0,0,74511896,1656595595018774095,1656595595018774095,1656595595018774095,1656595595018774095,1,0
100,1656595595018824782,1656595595070423502,Timing,FusionCameraDetectionComponent::OnReceiveImage,51598720,1656595595028574782,0,0,0,0,41848720,1656595595070423502,1656595595070423502,1656595595070423502,1656595595070423502,1,0
101,1656595595028576368,1656595595103356676,Timing,FusionCameraDetectionComponent::OnReceiveImage,74780308,1656595595070459735,0,0,0,0,32896941,1656595595103356676,1656595595103356676,1656595595103356676,1656595595103356676,1,0
102,1656595595070460515,1656595595154596432,Timing,FusionCameraDetectionComponent::OnReceiveImage,84135917,1656595595103392203,0,0,0,0,51204229,1656595595154596432,1656595595154596432,1656595595154596432,1656595595154596432,1,0
103,1656595595103392676,1656595595191849562,Timing,FusionCameraDetectionComponent::OnReceiveImage,88456886,1656595595154642652,0,0,0,0,37206910,1656595595191849562,1656595595191849562,1656595595191849562,1656595595191849562,1,0
104,1656595595154643536,1656595595235282901,Timing,FusionCameraDetectionComponent::OnReceiveImage,80639365,1656595595191893744,0,0,0,0,43389157,1656595595235282901,1656595595235282901,1656595595235282901,1656595595235282901,1,0
105,1656595595191894938,1656595595270893082,Timing,FusionCameraDetectionComponent::OnReceiveImage,78998144,1656595595235324500,0,0,0,0,35568582,1656595595270893082,1656595595270893082,1656595595270893082,1656595595270893082,1,0
106,1656595595235325338,1656595595312479712,Timing,FusionCameraDetectionComponent::OnReceiveImage,77154374,1656595595270932877,0,0,0,0,41546835,1656595595312479712,1656595595312479712,1656595595312479712,1656595595312479712,1,0
107,1656595595270933649,1656595595336187615,Timing,FusionCameraDetectionComponent::OnReceiveImage,65253966,1656595595312514594,0,0,0,0,23673021,1656595595336187615,1656595595336187615,1656595595336187615,1656595595336187615,1,0
108,1656595595312515381,1656595595374816062,Timing,FusionCameraDetectionComponent::OnReceiveImage,62300681,1656595595312514594,0,0,0,0,62301468,1656595595374816062,1656595595374816062,1656595595374816062,1656595595374816062,1,0
109,1656595595377326115,1656595595427827624,Timing,FusionCameraDetectionComponent::OnReceiveImage,50501509,1656595595393394615,0,0,0,0,34433009,1656595595427827624,1656595595427827624,1656595595427827624,1656595595427827624,1,0
110,1656595595393402186,1656595595457465404,Timing,FusionCameraDetectionComponent::OnReceiveImage,64063218,1656595595427873237,0,0,0,0,29592167,1656595595457465404,1656595595457465404,1656595595457465404,1656595595457465404,1,0
111,1656595595427874116,1656595595494364048,Timing,FusionCameraDetectionComponent::OnReceiveImage,66489932,1656595595457502471,0,0,0,0,36861577,1656595595494364048,1656595595494364048,1656595595494364048,1656595595494364048,1,0
112,1656595595457503245,1656595595516237685,Timing,FusionCameraDetectionComponent::OnReceiveImage,58734440,1656595595494400295,0,0,0,0,21837390,1656595595516237685,1656595595516237685,1656595595516237685,1656595595516237685,1,0
113,1656595595494401101,1656595595565489195,Timing,FusionCameraDetectionComponent::OnReceiveImage,71088094,1656595595516278514,0,0,0,0,49210681,1656595595565489195,1656595595565489195,1656595595565489195,1656595595565489195,1,0
114,1656595595516279177,1656595595600376362,Timing,FusionCameraDetectionComponent::OnReceiveImage,84097185,1656595595565523645,0,0,0,0,34852717,1656595595600376362,1656595595600376362,1656595595600376362,1656595595600376362,1,0
115,1656595595565524662,1656595595627358136,Timing,FusionCameraDetectionComponent::OnReceiveImage,61833474,1656595595600427433,0,0,0,0,26930703,1656595595627358136,1656595595627358136,1656595595627358136,1656595595627358136,1,0
116,1656595595600428079,1656595595674892094,Timing,FusionCameraDetectionComponent::OnReceiveImage,74464015,1656595595627410498,0,0,0,0,47481596,1656595595674892094,1656595595674892094,1656595595674892094,1656595595674892094,1,0
117,1656595595627411234,1656595595700905768,Timing,FusionCameraDetectionComponent::OnReceiveImage,73494534,1656595595674933260,0,0,0,0,25972508,1656595595700905768,1656595595700905768,1656595595700905768,1656595595700905768,1,0
118,1656595595674934043,1656595595733403532,Timing,FusionCameraDetectionComponent::OnReceiveImage,58469489,1656595595700943229,0,0,0,0,32460303,1656595595733403532,1656595595733403532,1656595595733403532,1656595595733403532,1,0
119,1656595595700943802,1656595595783590523,Timing,FusionCameraDetectionComponent::OnReceiveImage,82646721,1656595595740874371,0,0,0,0,42716152,1656595595783590523,1656595595783590523,1656595595783590523,1656595595783590523,1,0
120,1656595595740876820,1656595595816414780,Timing,FusionCameraDetectionComponent::OnReceiveImage,75537960,1656595595783645482,0,0,0,0,32769298,1656595595816414780,1656595595816414780,1656595595816414780,1656595595816414780,1,0
121,1656595595783647175,1656595595860147931,Timing,FusionCameraDetectionComponent::OnReceiveImage,76500756,1656595595816453720,0,0,0,0,43694211,1656595595860147931,1656595595860147931,1656595595860147931,1656595595860147931,1,0
122,1656595595816454454,1656595595891821419,Timing,FusionCameraDetectionComponent::OnReceiveImage,75366965,1656595595860182448,0,0,0,0,31638971,1656595595891821419,1656595595891821419,1656595595891821419,1656595595891821419,1,0
123,1656595595860183232,1656595595922486017,Timing,FusionCameraDetectionComponent::OnReceiveImage,62302785,1656595595891864743,0,0,0,0,30621274,1656595595922486017,1656595595922486017,1656595595922486017,1656595595922486017,1,0
124,1656595595891865638,1656595595944506681,Timing,FusionCameraDetectionComponent::OnReceiveImage,52641043,1656595595922524484,0,0,0,0,21982197,1656595595944506681,1656595595944506681,1656595595944506681,1656595595944506681,1,0
125,1656595595922525228,1656595595981723564,Timing,FusionCameraDetectionComponent::OnReceiveImage,59198336,1656595595944541585,0,0,0,0,37181979,1656595595981723564,1656595595981723564,1656595595981723564,1656595595981723564,1,0
126,1656595595944542238,1656595596015133874,Timing,FusionCameraDetectionComponent::OnReceiveImage,70591636,1656595595984056946,0,0,0,0,31076928,1656595596015133874,1656595596015133874,1656595596015133874,1656595596015133874,1,0
127,1656595595984059854,1656595596050194778,Timing,FusionCameraDetectionComponent::OnReceiveImage,66134924,1656595596015172445,0,0,0,0,35022333,1656595596050194778,1656595596050194778,1656595596050194778,1656595596050194778,1,0
